,Unnamed: 0,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence,Siv_Rep_err,Siv_Rep
0,0,pi+,1.29,0.036,0.702,0.336,0.486,0.0076843794710938,0.00875557,x,0.00076843794710938,0.007635536741086492
1,1,pi+,1.64,0.056,0.567,0.356,0.408,0.0144998023533412,0.007397973,x,0.00144998023533412,0.01604893357608763
2,2,pi+,1.98,0.074,0.516,0.366,0.375,0.0219320003997384,0.008782369,x,0.00219320003997384,0.02378802195133899
3,3,pi+,2.34,0.093,0.489,0.374,0.358,0.031211596570603,0.007749194,x,0.0031211596570603004,0.03448371217338937
4,4,pi+,2.34,0.093,0.489,0.374,0.358,0.031211596570603,0.007749194,x,0.0031211596570603004,0.030915371231510905
5,5,pi+,2.87,0.118,0.469,0.379,0.348,0.045043396435372,0.007595393,x,0.0045043396435372005,0.042816907665009785
6,6,pi+,3.69,0.157,0.456,0.379,0.342,0.0681792735293606,0.007640026,x,0.00681792735293606,0.06767750487595642
7,7,pi+,5.71,0.254,0.437,0.375,0.343,0.1232318902479312,0.009352005,x,0.01232318902479312,0.12698826520848205
8,8,pi+,2.44,0.087,0.594,0.229,0.344,0.0177049935716545,0.005491812,z,0.00177049935716545,0.020397833699318236
9,9,pi+,2.46,0.094,0.556,0.289,0.371,0.0271736414749258,0.006020797,z,0.00271736414749258,0.026655459081687653
10,10,pi+,2.45,0.098,0.533,0.349,0.394,0.0365251717485824,0.007340981,z,0.00365251717485824,0.037581846927041834
11,11,pi+,2.45,0.1,0.52,0.413,0.418,0.0456809536015359,0.00813941,z,0.00456809536015359,0.04548184748797671
12,12,pi+,2.44,0.101,0.508,0.483,0.441,0.0540618869319839,0.011552056,z,0.00540618869319839,0.05328902743551211
13,13,pi+,2.44,0.101,0.508,0.483,0.441,0.0540618869319839,0.011552056,z,0.00540618869319839,0.04063525210812549
14,14,pi+,2.43,0.102,0.499,0.558,0.46,0.0610104314384402,0.012384668,z,0.0061010431438440205,0.07139022696563953
15,15,pi+,2.41,0.104,0.481,0.647,0.466,0.0652499625818436,0.015425304,z,0.00652499625818436,0.07730475742258337
16,16,pi+,2.41,0.107,0.457,0.729,0.453,0.0652406230016418,0.021260292,z,0.00652406230016418,0.06156204860012573
17,17,pi+,2.35,0.108,0.434,0.798,0.433,0.0613067948287558,0.023052115,z,0.00613067948287558,0.05805350743217697
18,18,pi+,2.31,0.116,0.394,0.916,0.376,0.0553590802466547,0.021890866,z,0.00553590802466547,0.049685715552226915
19,19,pi+,2.56,0.11,0.46,0.341,0.11,0.0108205581121172,0.006911584,phT,0.0010820558112117201,0.012479231817284154
20,20,pi+,2.56,0.108,0.489,0.35,0.211,0.0210443222741079,0.00741485,phT,0.00210443222741079,0.020547264274087835
21,21,pi+,2.52,0.103,0.514,0.354,0.28,0.0267609640873505,0.008372574,phT,0.0026760964087350503,0.026643426219613138
22,22,pi+,2.46,0.097,0.54,0.355,0.345,0.0309054337059382,0.009291394,phT,0.0030905433705938202,0.030869399077999793
23,23,pi+,2.46,0.097,0.54,0.355,0.345,0.0309054337059382,0.009291394,phT,0.0030905433705938202,0.03314085714460473
24,24,pi+,2.39,0.09,0.57,0.356,0.446,0.0376648443093494,0.009700515,phT,0.0037664844309349406,0.04229684677489975
25,25,pi+,2.34,0.084,0.601,0.373,0.594,0.0525481388543535,0.012816006,phT,0.005254813885435351,0.06045763226879753
26,26,pi+,2.3,0.076,0.642,0.429,0.849,0.0972558935892743,0.010870603,phT,0.009725589358927431,0.10089489603765318
27,27,pi0,1.3,0.036,0.712,0.325,0.492,0.0075987971775109,0.036200829,x,0.0007598797177510901,0.00756963995749556
28,28,pi0,1.72,0.056,0.597,0.352,0.406,0.0142891879625834,0.031942761,x,0.00142891879625834,0.014797159929973712
29,29,pi0,2.14,0.074,0.558,0.366,0.374,0.0218598033971412,0.035141144,x,0.00218598033971412,0.022087173771698453
30,30,pi0,2.58,0.093,0.538,0.372,0.353,0.0305720531614599,0.030734996,x,0.00305720531614599,0.029489247454931176
31,31,pi0,2.58,0.093,0.538,0.372,0.353,0.0305720531614599,0.030734996,x,0.00305720531614599,0.027851701807550817
32,32,pi0,3.19,0.118,0.522,0.378,0.338,0.0434176040764062,0.031110288,x,0.00434176040764062,0.04757226510183082
33,33,pi0,4.1,0.156,0.507,0.38,0.323,0.0632228380771017,0.02973096,x,0.006322283807710171,0.061925789195082445
34,34,pi0,6.14,0.249,0.479,0.386,0.326,0.115886397710486,0.033160217,x,0.011588639771048601,0.1209842653863961
35,35,pi0,2.45,0.078,0.648,0.229,0.337,0.0143225490182789,0.034340646,z,0.0014322549018278901,0.015248105541330175
36,36,pi0,2.49,0.085,0.609,0.289,0.372,0.0229614371004475,0.031331294,z,0.00229614371004475,0.022572382413349912
37,37,pi0,2.52,0.09,0.581,0.348,0.401,0.0322700077682788,0.030972569,z,0.00322700077682788,0.029980466644365968
38,38,pi0,2.53,0.095,0.558,0.413,0.427,0.0431124026304094,0.030304125,z,0.00431124026304094,0.03921260968370979
39,39,pi0,2.55,0.099,0.537,0.483,0.45,0.0537569839069274,0.031590505,z,0.00537569839069274,0.05470829870866121
40,40,pi0,2.55,0.099,0.537,0.483,0.45,0.0537569839069274,0.031590505,z,0.00537569839069274,0.05454111634931975
41,41,pi0,2.57,0.102,0.517,0.557,0.469,0.0626645716207745,0.032557641,z,0.006266457162077451,0.0553297658561798
42,42,pi0,2.59,0.106,0.496,0.645,0.483,0.0707931964249034,0.03246244,z,0.007079319642490341,0.07535179223667428
43,43,pi0,2.61,0.112,0.472,0.728,0.494,0.0791793179123288,0.043488504,z,0.00791793179123288,0.06896943544144737
44,44,pi0,2.66,0.116,0.457,0.796,0.488,0.0807548043747161,0.043887698,z,0.00807548043747161,0.07749649038422103
45,45,pi0,2.56,0.121,0.418,0.908,0.478,0.0802010323033962,0.049152213,z,0.008020103230339621,0.09006343120274551
46,46,pi0,2.82,0.114,0.481,0.338,0.111,0.0115026687087496,0.032318725,phT,0.00115026687087496,0.011351744833127413
47,47,pi0,2.69,0.103,0.529,0.34,0.211,0.0190790669498577,0.03242607,phT,0.0019079066949857703,0.019376635606011116
48,48,pi0,2.59,0.095,0.563,0.343,0.28,0.0228666148487514,0.03375574,phT,0.00228666148487514,0.020675389684820373
49,49,pi0,2.49,0.088,0.591,0.347,0.345,0.0257770235323311,0.033147096,phT,0.00257770235323311,0.024082443179864438
50,50,pi0,2.49,0.088,0.591,0.347,0.345,0.0257770235323311,0.033147096,phT,0.00257770235323311,0.025784969854954026
51,51,pi0,2.39,0.081,0.624,0.353,0.446,0.0312212437324728,0.027658814,phT,0.0031221243732472803,0.031893943718790785
52,52,pi0,2.3,0.074,0.652,0.371,0.595,0.042064422697056,0.027647966,phT,0.0042064422697056,0.04232416859405693
53,53,pi0,2.27,0.071,0.675,0.428,0.849,0.0861176763380772,0.026956446,phT,0.00861176763380772,0.08153912790374879
54,54,pi-,1.29,0.036,0.704,0.33,0.481,0.0074638043437296,0.009343447,x,0.00074638043437296,0.006580486324701273
55,55,pi-,1.64,0.056,0.568,0.35,0.402,0.0140512643054591,0.008102469,x,0.0014051264305459102,0.015526207191966294
56,56,pi-,1.98,0.074,0.515,0.359,0.369,0.0212095339801745,0.009908078,x,0.0021209533980174502,0.02215418136258252
57,57,pi-,2.33,0.093,0.487,0.366,0.354,0.0303371947085505,0.008736704,x,0.00303371947085505,0.033962829205485635
58,58,pi-,2.33,0.093,0.487,0.366,0.354,0.0303371947085505,0.008736704,x,0.00303371947085505,0.033809528359445215
59,59,pi-,2.86,0.118,0.468,0.369,0.348,0.0442419909201332,0.009027181,x,0.00442419909201332,0.05291966234665081
60,60,pi-,3.66,0.156,0.454,0.369,0.342,0.0663552318173779,0.009166242,x,0.0066355231817377906,0.06902625620112827
