,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,3.014142857142857,0.036,0.3668571428571429,0.3789999999999999,0.010064476452185816,0.0063017095,x
1,pi+,3.014142857142857,0.0384141414141414,0.3668571428571429,0.3789999999999999,0.011522121495537416,0.005728769,x
2,pi+,3.014142857142857,0.0408282828282828,0.3668571428571429,0.3789999999999999,0.013030556206385345,0.0053585772,x
3,pi+,3.014142857142857,0.0432424242424242,0.3668571428571429,0.3789999999999999,0.014580062312932998,0.008185898,x
4,pi+,3.014142857142857,0.0456565656565656,0.3668571428571429,0.3789999999999999,0.01616114980196164,0.007467338,x
5,pi+,3.014142857142857,0.048070707070707,0.3668571428571429,0.3789999999999999,0.017764441983786412,0.0042136004,x
6,pi+,3.014142857142857,0.0504848484848484,0.3668571428571429,0.3789999999999999,0.019380500475638437,0.0034102376,x
7,pi+,3.014142857142857,0.0528989898989899,0.3668571428571429,0.3789999999999999,0.02100004520506901,0.0046845414,x
8,pi+,3.014142857142857,0.0553131313131313,0.3668571428571429,0.3789999999999999,0.022614261122071353,0.0046448763,x
9,pi+,3.014142857142857,0.0577272727272727,0.3668571428571429,0.3789999999999999,0.024214895889057796,0.0064339326,x
10,pi+,3.014142857142857,0.0601414141414141,0.3668571428571429,0.3789999999999999,0.02579340503352101,0.0059996466,x
11,pi+,3.014142857142857,0.0625555555555555,0.3668571428571429,0.3789999999999999,0.027341591084638826,0.005388397,x
12,pi+,3.014142857142857,0.0649696969696969,0.3668571428571429,0.3789999999999999,0.02885212955919718,0.0071481913,x
13,pi+,3.014142857142857,0.0673838383838383,0.3668571428571429,0.3789999999999999,0.03031854803607814,0.01073236,x
14,pi+,3.014142857142857,0.0697979797979798,0.3668571428571429,0.3789999999999999,0.031734050807064595,0.013287987,x
15,pi+,3.014142857142857,0.0722121212121212,0.3668571428571429,0.3789999999999999,0.03309234946294333,0.011892477,x
16,pi+,3.014142857142857,0.0746262626262626,0.3668571428571429,0.3789999999999999,0.0343879424447613,0.0069414396,x
17,pi+,3.014142857142857,0.077040404040404,0.3668571428571429,0.3789999999999999,0.03561674126393714,0.010003482,x
18,pi+,3.014142857142857,0.0794545454545454,0.3668571428571429,0.3789999999999999,0.03677433279438311,0.015826678,x
19,pi+,3.014142857142857,0.0818686868686868,0.3668571428571429,0.3789999999999999,0.03785676269150864,0.012363392,x
20,pi+,3.014142857142857,0.0842828282828282,0.3668571428571429,0.3789999999999999,0.03886066290821113,0.008020709,x
21,pi+,3.014142857142857,0.0866969696969696,0.3668571428571429,0.3789999999999999,0.03978389100592978,0.0071183085,x
22,pi+,3.014142857142857,0.0891111111111111,0.3668571428571429,0.3789999999999999,0.04062508832568571,0.00804463,x
23,pi+,3.014142857142857,0.0915252525252525,0.3668571428571429,0.3789999999999999,0.04138276001382076,0.0059025534,x
24,pi+,3.014142857142857,0.0939393939393939,0.3668571428571429,0.3789999999999999,0.04205601091009107,0.0046754237,x
25,pi+,3.014142857142857,0.0963535353535353,0.3668571428571429,0.3789999999999999,0.04264453479372135,0.0061657648,x
26,pi+,3.014142857142857,0.0987676767676767,0.3668571428571429,0.3789999999999999,0.04314920113434272,0.006568858,x
27,pi+,3.014142857142857,0.1011818181818181,0.3668571428571429,0.3789999999999999,0.04357152690059826,0.004226556,x
28,pi+,3.014142857142857,0.1035959595959596,0.3668571428571429,0.3789999999999999,0.043912797279589064,0.008331371,x
29,pi+,3.014142857142857,0.106010101010101,0.3668571428571429,0.3789999999999999,0.04417479569040165,0.01794172,x
30,pi+,3.014142857142857,0.1084242424242424,0.3668571428571429,0.3789999999999999,0.044359777534889296,0.012064354,x
31,pi+,3.014142857142857,0.1108383838383838,0.3668571428571429,0.3789999999999999,0.04447075187043784,0.020024218,x
32,pi+,3.014142857142857,0.1132525252525252,0.3668571428571429,0.3789999999999999,0.044511908527351804,0.022578236,x
33,pi+,3.014142857142857,0.1156666666666666,0.3668571428571429,0.3789999999999999,0.044486630865844694,0.021808974,x
34,pi+,3.014142857142857,0.118080808080808,0.3668571428571429,0.3789999999999999,0.04439852049098771,0.007908769,x
35,pi+,3.014142857142857,0.1204949494949494,0.3668571428571429,0.3789999999999999,0.0442514808299657,0.030345276,x
36,pi+,3.014142857142857,0.1229090909090909,0.3668571428571429,0.3789999999999999,0.04404968186475158,0.03795509,x
37,pi+,3.014142857142857,0.1253232323232323,0.3668571428571429,0.3789999999999999,0.043798805874701835,0.03764214,x
38,pi+,3.014142857142857,0.1277373737373737,0.3668571428571429,0.3789999999999999,0.04350474615731345,0.0367901,x
39,pi+,3.014142857142857,0.1301515151515151,0.3668571428571429,0.3789999999999999,0.04317166254075799,0.03566908,x
40,pi+,3.014142857142857,0.1325656565656565,0.3668571428571429,0.3789999999999999,0.04280377489361985,0.03403497,x
41,pi+,3.014142857142857,0.1349797979797979,0.3668571428571429,0.3789999999999999,0.04240533838064368,0.032101225,x
42,pi+,3.014142857142857,0.1373939393939394,0.3668571428571429,0.3789999999999999,0.041980613557559145,0.030101562,x
43,pi+,3.014142857142857,0.1398080808080808,0.3668571428571429,0.3789999999999999,0.04153626575786799,0.027686208,x
44,pi+,3.014142857142857,0.1422222222222222,0.3668571428571429,0.3789999999999999,0.041079098159823434,0.024661357,x
45,pi+,3.014142857142857,0.1446363636363636,0.3668571428571429,0.3789999999999999,0.04061273206005209,0.021478318,x
46,pi+,3.014142857142857,0.147050505050505,0.3668571428571429,0.3789999999999999,0.040140642565440275,0.018371044,x
47,pi+,3.014142857142857,0.1494646464646464,0.3668571428571429,0.3789999999999999,0.03966614806097951,0.015503756,x
48,pi+,3.014142857142857,0.1518787878787879,0.3668571428571429,0.3789999999999999,0.03919239583280036,0.012851489,x
49,pi+,3.014142857142857,0.1542929292929293,0.3668571428571429,0.3789999999999999,0.0387242585967757,0.010333194,x
50,pi+,3.014142857142857,0.1567070707070707,0.3668571428571429,0.3789999999999999,0.03827006023607697,0.007775139,x
51,pi+,3.014142857142857,0.1591212121212121,0.3668571428571429,0.3789999999999999,0.037832174266413776,0.006254303,x
52,pi+,3.014142857142857,0.1615353535353535,0.3668571428571429,0.3789999999999999,0.037412288864745895,0.0075163743,x
53,pi+,3.014142857142857,0.1639494949494949,0.3668571428571429,0.3789999999999999,0.03701182040876051,0.008400758,x
54,pi+,3.014142857142857,0.1663636363636363,0.3668571428571429,0.3789999999999999,0.03663191700137399,0.009854591,x
55,pi+,3.014142857142857,0.1687777777777777,0.3668571428571429,0.3789999999999999,0.036273577890159246,0.011867838,x
56,pi+,3.014142857142857,0.1711919191919192,0.3668571428571429,0.3789999999999999,0.03594377810673837,0.014213556,x
57,pi+,3.014142857142857,0.1736060606060606,0.3668571428571429,0.3789999999999999,0.035646445963018455,0.016696276,x
58,pi+,3.014142857142857,0.176020202020202,0.3668571428571429,0.3789999999999999,0.035381548717868014,0.019206256,x
59,pi+,3.014142857142857,0.1784343434343434,0.3668571428571429,0.3789999999999999,0.03514878953654244,0.021645535,x
60,pi+,3.014142857142857,0.1808484848484848,0.3668571428571429,0.3789999999999999,0.034947622733161154,0.023969518,x
