,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,6.297777777777778,0.006469,0.3566666666666666,0.4833333333333333,-0.00035767792415144866,0.0133019695,x
1,pi+,6.297777777777778,0.0092127474747474,0.3566666666666666,0.4833333333333333,-0.00015179654615413756,0.009321308,x
2,pi+,6.297777777777778,0.0119564949494949,0.3566666666666666,0.4833333333333333,0.00028301039595401566,0.008941874,x
3,pi+,6.297777777777778,0.0147002424242424,0.3566666666666666,0.4833333333333333,0.0009424458098772525,0.008035521,x
4,pi+,6.297777777777778,0.0174439898989899,0.3566666666666666,0.4833333333333333,0.0018183712335106306,0.007586507,x
5,pi+,6.297777777777778,0.0201877373737373,0.3566666666666666,0.4833333333333333,0.002900175372126517,0.0063068266,x
6,pi+,6.297777777777778,0.0229314848484848,0.3566666666666666,0.4833333333333333,0.004175751535967607,0.0053592003,x
7,pi+,6.297777777777778,0.0256752323232323,0.3566666666666666,0.4833333333333333,0.005630872587233573,0.005605725,x
8,pi+,6.297777777777778,0.0284189797979797,0.3566666666666666,0.4833333333333333,0.007250971946720917,0.011325514,x
9,pi+,6.297777777777778,0.0311627272727272,0.3566666666666666,0.4833333333333333,0.009019858801840499,0.013923996,x
10,pi+,6.297777777777778,0.0339064747474747,0.3566666666666666,0.4833333333333333,0.010921109744404012,0.015441021,x
11,pi+,6.297777777777778,0.0366502222222222,0.3566666666666666,0.4833333333333333,0.012937190760505667,0.008739789,x
12,pi+,6.297777777777778,0.0393939696969697,0.3566666666666666,0.4833333333333333,0.015050958305912366,0.0056688846,x
13,pi+,6.297777777777778,0.0421377171717171,0.3566666666666666,0.4833333333333333,0.017244582111074522,0.011966727,x
14,pi+,6.297777777777778,0.0448814646464646,0.3566666666666666,0.4833333333333333,0.019500026527473395,0.009496929,x
15,pi+,6.297777777777778,0.0476252121212121,0.3566666666666666,0.4833333333333333,0.02179967672556026,0.0077395383,x
16,pi+,6.297777777777778,0.0503689595959596,0.3566666666666666,0.4833333333333333,0.024126217212422633,0.004294918,x
17,pi+,6.297777777777778,0.053112707070707,0.3566666666666666,0.4833333333333333,0.02646219459875139,0.0061013736,x
18,pi+,6.297777777777778,0.0558564545454545,0.3566666666666666,0.4833333333333333,0.028791269616259805,0.007078766,x
19,pi+,6.297777777777778,0.058600202020202,0.3566666666666666,0.4833333333333333,0.031098117612420723,0.008185676,x
20,pi+,6.297777777777778,0.0613439494949495,0.3566666666666666,0.4833333333333333,0.0333669625551743,0.0070740525,x
21,pi+,6.297777777777778,0.0640876969696969,0.3566666666666666,0.4833333333333333,0.035583033323446776,0.007688159,x
22,pi+,6.297777777777778,0.0668314444444444,0.3566666666666666,0.4833333333333333,0.037734053513796335,0.012527126,x
23,pi+,6.297777777777778,0.0695751919191919,0.3566666666666666,0.4833333333333333,0.039807520366117594,0.016445238,x
24,pi+,6.297777777777778,0.0723189393939394,0.3566666666666666,0.4833333333333333,0.04179165109063333,0.014908073,x
25,pi+,6.297777777777778,0.0750626868686868,0.3566666666666666,0.4833333333333333,0.04367636010667933,0.006724608,x
26,pi+,6.297777777777778,0.0778064343434343,0.3566666666666666,0.4833333333333333,0.04545398077439643,0.020358628,x
27,pi+,6.297777777777778,0.0805501818181818,0.3566666666666666,0.4833333333333333,0.04711657359713401,0.015840977,x
28,pi+,6.297777777777778,0.0832939292929293,0.3566666666666666,0.4833333333333333,0.04865731001147768,0.010519875,x
29,pi+,6.297777777777778,0.0860376767676767,0.3566666666666666,0.4833333333333333,0.050071028154893345,0.010125855,x
30,pi+,6.297777777777778,0.0887814242424242,0.3566666666666666,0.4833333333333333,0.05135517252298432,0.010346028,x
31,pi+,6.297777777777778,0.0915251717171717,0.3566666666666666,0.4833333333333333,0.05250687734589356,0.007376285,x
32,pi+,6.297777777777778,0.0942689191919192,0.3566666666666666,0.4833333333333333,0.053524340003859625,0.006541949,x
33,pi+,6.297777777777778,0.0970126666666666,0.3566666666666666,0.4833333333333333,0.05440703490572953,0.007346945,x
34,pi+,6.297777777777778,0.0997564141414141,0.3566666666666666,0.4833333333333333,0.055157223269480846,0.0072077075,x
35,pi+,6.297777777777778,0.1025001616161616,0.3566666666666666,0.4833333333333333,0.05577732679420553,0.008383577,x
36,pi+,6.297777777777778,0.1052439090909091,0.3566666666666666,0.4833333333333333,0.0562699604778074,0.018063342,x
37,pi+,6.297777777777778,0.1079876565656565,0.3566666666666666,0.4833333333333333,0.05663871703787581,0.014910352,x
38,pi+,6.297777777777778,0.110731404040404,0.3566666666666666,0.4833333333333333,0.056888512300054976,0.025685063,x
39,pi+,6.297777777777778,0.1134751515151515,0.3566666666666666,0.4833333333333333,0.057026942566192826,0.029499697,x
40,pi+,6.297777777777778,0.116218898989899,0.3566666666666666,0.4833333333333333,0.05706012065727179,0.02493232,x
41,pi+,6.297777777777778,0.1189626464646464,0.3566666666666666,0.4833333333333333,0.05699441803186215,0.017420858,x
42,pi+,6.297777777777778,0.1217063939393939,0.3566666666666666,0.4833333333333333,0.056836782950843844,0.046486083,x
43,pi+,6.297777777777778,0.1244501414141414,0.3566666666666666,0.4833333333333333,0.05659535829091659,0.04744745,x
44,pi+,6.297777777777778,0.1271938888888888,0.3566666666666666,0.4833333333333333,0.05628176372664021,0.04632031,x
45,pi+,6.297777777777778,0.1299376363636363,0.3566666666666666,0.4833333333333333,0.05590386297087677,0.04481803,x
46,pi+,6.297777777777778,0.1326813838383838,0.3566666666666666,0.4833333333333333,0.05546891491239782,0.042480253,x
47,pi+,6.297777777777778,0.1354251313131313,0.3566666666666666,0.4833333333333333,0.054984214585303566,0.039672285,x
48,pi+,6.297777777777778,0.1381688787878787,0.3566666666666666,0.4833333333333333,0.05445729311842947,0.036682945,x
49,pi+,6.297777777777778,0.1409126262626262,0.3566666666666666,0.4833333333333333,0.05390145695804942,0.032833964,x
50,pi+,6.297777777777778,0.1436563737373737,0.3566666666666666,0.4833333333333333,0.05332584327095898,0.028408056,x
51,pi+,6.297777777777778,0.1464001212121212,0.3566666666666666,0.4833333333333333,0.05273661053572207,0.023954725,x
52,pi+,6.297777777777778,0.1491438686868686,0.3566666666666666,0.4833333333333333,0.05213959219795848,0.019851154,x
53,pi+,6.297777777777778,0.1518876161616161,0.3566666666666666,0.4833333333333333,0.05154026380752207,0.016086994,x
54,pi+,6.297777777777778,0.1546313636363636,0.3566666666666666,0.4833333333333333,0.05094712403362831,0.012534142,x
55,pi+,6.297777777777778,0.1573751111111111,0.3566666666666666,0.4833333333333333,0.05037344826550052,0.009190177,x
56,pi+,6.297777777777778,0.1601188585858586,0.3566666666666666,0.4833333333333333,0.049823008913177064,0.007814627,x
57,pi+,6.297777777777778,0.162862606060606,0.3566666666666666,0.4833333333333333,0.04929850665808653,0.009575685,x
58,pi+,6.297777777777778,0.1656063535353535,0.3566666666666666,0.4833333333333333,0.04880207142001746,0.011236496,x
59,pi+,6.297777777777778,0.168350101010101,0.3566666666666666,0.4833333333333333,0.04833527389491701,0.013986986,x
60,pi+,6.297777777777778,0.1710938484848485,0.3566666666666666,0.4833333333333333,0.047906387457214816,0.017326517,x
61,pi+,6.297777777777778,0.1738375959595959,0.3566666666666666,0.4833333333333333,0.04752406561630761,0.020886399,x
62,pi+,6.297777777777778,0.1765813434343434,0.3566666666666666,0.4833333333333333,0.04718855688544817,0.024472268,x
63,pi+,6.297777777777778,0.1793250909090909,0.3566666666666666,0.4833333333333333,0.0468995726716352,0.027921483,x
64,pi+,6.297777777777778,0.1820688383838384,0.3566666666666666,0.4833333333333333,0.046656324456621816,0.031127775,x
65,pi+,6.297777777777778,0.1848125858585858,0.3566666666666666,0.4833333333333333,0.04645755924912904,0.034102984,x
66,pi+,6.297777777777778,0.1875563333333333,0.3566666666666666,0.4833333333333333,0.04630953978787084,0.03680906,x
67,pi+,6.297777777777778,0.1903000808080808,0.3566666666666666,0.4833333333333333,0.0462173440192641,0.03926184,x
68,pi+,6.297777777777778,0.1930438282828283,0.3566666666666666,0.4833333333333333,0.04617759765419035,0.041449282,x
69,pi+,6.297777777777778,0.1957875757575757,0.3566666666666666,0.4833333333333333,0.046186515368698895,0.04333337,x
70,pi+,6.297777777777778,0.1985313232323232,0.3566666666666666,0.4833333333333333,0.04623995318313026,0.045039237,x
71,pi+,6.297777777777778,0.2012750707070707,0.3566666666666666,0.4833333333333333,0.0463334608218235,0.04658801,x
72,pi+,6.297777777777778,0.2040188181818182,0.3566666666666666,0.4833333333333333,0.04646759960162885,0.047939062,x
73,pi+,6.297777777777778,0.2067625656565656,0.3566666666666666,0.4833333333333333,0.04664730588554924,0.04890146,x
74,pi+,6.297777777777778,0.2095063131313131,0.3566666666666666,0.4833333333333333,0.046867982945966016,0.04956256,x
75,pi+,6.297777777777778,0.2122500606060606,0.3566666666666666,0.4833333333333333,0.047124648495935575,0.049918022,x
76,pi+,6.297777777777778,0.2149938080808081,0.3566666666666666,0.4833333333333333,0.0474121893196647,0.050000057,x
77,pi+,6.297777777777778,0.2177375555555555,0.3566666666666666,0.4833333333333333,0.04772540649043967,0.049887825,x
78,pi+,6.297777777777778,0.220481303030303,0.3566666666666666,0.4833333333333333,0.04806082961706139,0.049689054,x
79,pi+,6.297777777777778,0.2232250505050505,0.3566666666666666,0.4833333333333333,0.04842248546117385,0.049304813,x
80,pi+,6.297777777777778,0.225968797979798,0.3566666666666666,0.4833333333333333,0.04880640398097199,0.04869808,x
81,pi+,6.297777777777778,0.2287125454545454,0.3566666666666666,0.4833333333333333,0.04920727086824906,0.047858402,x
82,pi+,6.297777777777778,0.2314562929292929,0.3566666666666666,0.4833333333333333,0.04961981442730981,0.046776403,x
83,pi+,6.297777777777778,0.2342000404040404,0.3566666666666666,0.4833333333333333,0.05003884029100517,0.045491304,x
84,pi+,6.297777777777778,0.2369437878787879,0.3566666666666666,0.4833333333333333,0.050459263581738106,0.0440896,x
85,pi+,6.297777777777778,0.2396875353535353,0.3566666666666666,0.4833333333333333,0.05088038962136572,0.042681064,x
86,pi+,6.297777777777778,0.2424312828282828,0.3566666666666666,0.4833333333333333,0.05130195069215439,0.041140098,x
87,pi+,6.297777777777778,0.2451750303030303,0.3566666666666666,0.4833333333333333,0.051719661783380604,0.039157543,x
88,pi+,6.297777777777778,0.2479187777777778,0.3566666666666666,0.4833333333333333,0.052129385574071985,0.036251318,x
89,pi+,6.297777777777778,0.2506625252525252,0.3566666666666666,0.4833333333333333,0.05252715196322057,0.022286277,x
90,pi+,6.297777777777778,0.2534062727272727,0.3566666666666666,0.4833333333333333,0.0529091753800511,0.0138559975,x
91,pi+,6.297777777777778,0.2561500202020202,0.3566666666666666,0.4833333333333333,0.05327214407821299,0.01618586,x
92,pi+,6.297777777777778,0.2588937676767677,0.3566666666666666,0.4833333333333333,0.053616326136865615,0.019081239,x
93,pi+,6.297777777777778,0.2616375151515152,0.3566666666666666,0.4833333333333333,0.0539397635312133,0.020730969,x
94,pi+,6.297777777777778,0.2643812626262626,0.3566666666666666,0.4833333333333333,0.05423957362710838,0.021085529,x
95,pi+,6.297777777777778,0.2671250101010101,0.3566666666666666,0.4833333333333333,0.05451306971849973,0.02074484,x
96,pi+,6.297777777777778,0.2698687575757575,0.3566666666666666,0.4833333333333333,0.05475776851241173,0.020023122,x
97,pi+,6.297777777777778,0.272612505050505,0.3566666666666666,0.4833333333333333,0.054971395970680036,0.018954823,x
98,pi+,6.297777777777778,0.2753562525252525,0.3566666666666666,0.4833333333333333,0.05515220573319456,0.017757785,x
99,pi+,6.297777777777778,0.2781,0.3566666666666666,0.4833333333333333,0.05530023251512766,0.016444014,x
100,pi-,6.336666666666667,0.006453,0.3511111111111111,0.4833333333333333,-0.0018256938346822365,0.011083378,x
101,pi-,6.336666666666667,0.009196909090909,0.3511111111111111,0.4833333333333333,-0.0025584155953205664,0.008220076,x
102,pi-,6.336666666666667,0.0119408181818181,0.3511111111111111,0.4833333333333333,-0.003200552992958954,0.008061426,x
103,pi-,6.336666666666667,0.0146847272727272,0.3511111111111111,0.4833333333333333,-0.0037361123009312146,0.006906517,x
104,pi-,6.336666666666667,0.0174286363636363,0.3511111111111111,0.4833333333333333,-0.004155717047198912,0.0065459744,x
105,pi-,6.336666666666667,0.0201725454545454,0.3511111111111111,0.4833333333333333,-0.004454578830071445,0.0058717174,x
106,pi-,6.336666666666667,0.0229164545454545,0.3511111111111111,0.4833333333333333,-0.004630485394903805,0.0052764094,x
107,pi-,6.336666666666667,0.0256603636363636,0.3511111111111111,0.4833333333333333,-0.004684783439588944,0.0058562784,x
108,pi-,6.336666666666667,0.0284042727272727,0.3511111111111111,0.4833333333333333,-0.004620070224273083,0.011961008,x
109,pi-,6.336666666666667,0.0311481818181818,0.3511111111111111,0.4833333333333333,-0.00444137625257126,0.012631948,x
110,pi-,6.336666666666667,0.0338920909090909,0.3511111111111111,0.4833333333333333,-0.004154433841860201,0.012997443,x
111,pi-,6.336666666666667,0.036636,0.3511111111111111,0.4833333333333333,-0.0037672534550055674,0.008995313,x
112,pi-,6.336666666666667,0.039379909090909,0.3511111111111111,0.4833333333333333,-0.0032877482562462227,0.0055404576,x
113,pi-,6.336666666666667,0.0421238181818181,0.3511111111111111,0.4833333333333333,-0.002725556947473661,0.007876893,x
114,pi-,6.336666666666667,0.0448677272727272,0.3511111111111111,0.4833333333333333,-0.002090639921037955,0.0035382726,x
115,pi-,6.336666666666667,0.0476116363636363,0.3511111111111111,0.4833333333333333,-0.001393293917362329,0.006050286,x
116,pi-,6.336666666666667,0.0503555454545454,0.3511111111111111,0.4833333333333333,-0.000644347061252344,0.006218056,x
117,pi-,6.336666666666667,0.0530994545454545,0.3511111111111111,0.4833333333333333,0.00014494517244405424,0.015749943,x
118,pi-,6.336666666666667,0.0558433636363636,0.3511111111111111,0.4833333333333333,0.0009636311099053557,0.009338936,x
119,pi-,6.336666666666667,0.0585872727272727,0.3511111111111111,0.4833333333333333,0.0018011551418113904,0.0092318,x
120,pi-,6.336666666666667,0.0613311818181818,0.3511111111111111,0.4833333333333333,0.002646449406223373,0.007027468,x
121,pi-,6.336666666666667,0.0640750909090909,0.3511111111111111,0.4833333333333333,0.0034887630100367798,0.0078885965,x
122,pi-,6.336666666666667,0.066819,0.3511111111111111,0.4833333333333333,0.004318628242072184,0.013215322,x
123,pi-,6.336666666666667,0.069562909090909,0.3511111111111111,0.4833333333333333,0.00512647085884321,0.018107947,x
124,pi-,6.336666666666667,0.0723068181818181,0.3511111111111111,0.4833333333333333,0.005903034554760517,0.021538796,x
125,pi-,6.336666666666667,0.0750507272727272,0.3511111111111111,0.4833333333333333,0.006639882932490889,0.007615071,x
126,pi-,6.336666666666667,0.0777946363636363,0.3511111111111111,0.4833333333333333,0.007329971639180931,0.019273108,x
127,pi-,6.336666666666667,0.0805385454545454,0.3511111111111111,0.4833333333333333,0.00796659815564988,0.008708442,x
128,pi-,6.336666666666667,0.0832824545454545,0.3511111111111111,0.4833333333333333,0.008543731184554164,0.010257383,x
129,pi-,6.336666666666667,0.0860263636363636,0.3511111111111111,0.4833333333333333,0.009056215391866964,0.007724222,x
130,pi-,6.336666666666667,0.0887702727272727,0.3511111111111111,0.4833333333333333,0.009500171352995562,0.013540046,x
