,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
0,pi+,2.423,0.086,0.592,0.234,0.346,0.01098273732121007,0.006046487,z
1,pi+,2.428,0.094,0.551,0.303,0.377,0.01819210271881581,0.007715569,z
2,pi+,2.425,0.097,0.528,0.373,0.403,0.024317983283202137,0.009689685,z
3,pi+,2.418,0.099,0.514,0.447,0.429,0.030149274385991704,0.011715375,z
4,pi+,2.411,0.1,0.504,0.523,0.453,0.034743288123419785,0.0146,z
5,pi+,2.4,0.101,0.494,0.593,0.465,0.037363027601188106,0.01707425,z
6,pi+,2.385,0.103,0.478,0.663,0.465,0.03889838200841045,0.01968248,z
7,pi+,1.281,0.036,0.707,0.336,0.489,0.0032136320342969144,0.008856636,x
8,pi+,1.631,0.056,0.569,0.356,0.409,0.007116227028078273,0.007300685,x
9,pi+,2.017,0.076,0.513,0.367,0.372,0.012736308778883628,0.008160882,x
10,pi+,2.467,0.098,0.484,0.376,0.356,0.0215453441570472,0.007738863,x
11,pi+,3.203,0.133,0.464,0.379,0.344,0.04086749876893445,0.008044874,x
12,pi+,4.321,0.186,0.449,0.379,0.339,0.0842392063012489,0.010720075,x
13,pi+,6.179,0.275,0.434,0.375,0.344,0.20110340115889794,0.015024314,x
14,pi+,2.533,0.109,0.46,0.341,0.11,0.0073666826747912015,0.008761849,phT
15,pi+,2.53,0.106,0.49,0.35,0.211,0.013781947054175112,0.007783315,phT
16,pi+,2.486,0.1,0.519,0.355,0.29,0.01723703541109754,0.007333485,phT
17,pi+,2.415,0.093,0.549,0.355,0.37,0.01939431772979937,0.007495332,phT
18,pi+,2.342,0.086,0.58,0.36,0.488,0.023217792831697323,0.007516648,phT
19,pi+,2.303,0.08,0.616,0.388,0.669,0.032887620304843754,0.012140016,phT
20,pi+,2.262,0.073,0.658,0.453,0.954,0.05863340738419093,0.020529978,phT
21,pi0,2.361,0.072,0.671,0.236,0.39,0.008532378097389711,0.02556345,z
22,pi0,2.414,0.081,0.623,0.304,0.42,0.014905799235963064,0.019649936,z
23,pi0,2.447,0.087,0.587,0.374,0.446,0.0217185117517832,0.019405412,z
24,pi0,2.486,0.093,0.558,0.448,0.464,0.029079500189428082,0.019577794,z
25,pi0,2.531,0.098,0.531,0.523,0.472,0.03507240200815062,0.023482973,z
26,pi0,2.552,0.102,0.511,0.593,0.488,0.04071814253120642,0.026705243,z
27,pi0,2.583,0.106,0.495,0.663,0.495,0.04501231764499691,0.0314,z
