,hadron,Q2,x,z,phT,1D_dependence
196,pi-,5.721111111111111,0.2787878787878788,0.3419999999999999,0.4977777777777777,x
197,pi-,5.721111111111111,0.28162525252525256,0.3419999999999999,0.4977777777777777,x
198,pi-,5.721111111111111,0.2844626262626263,0.3419999999999999,0.4977777777777777,x
199,pi-,5.721111111111111,0.2873,0.3419999999999999,0.4977777777777777,x
200,k+,7.155555555555555,0.0065,0.4225555555555556,0.5866666666666667,x
201,k+,7.155555555555555,0.009423232323232323,0.4225555555555556,0.5866666666666667,x
202,k+,7.155555555555555,0.012346464646464647,0.4225555555555556,0.5866666666666667,x
203,k+,7.155555555555555,0.015269696969696968,0.4225555555555556,0.5866666666666667,x
204,k+,7.155555555555555,0.018192929292929292,0.4225555555555556,0.5866666666666667,x
205,k+,7.155555555555555,0.021116161616161616,0.4225555555555556,0.5866666666666667,x
206,k+,7.155555555555555,0.024039393939393937,0.4225555555555556,0.5866666666666667,x
207,k+,7.155555555555555,0.02696262626262626,0.4225555555555556,0.5866666666666667,x
208,k+,7.155555555555555,0.029885858585858585,0.4225555555555556,0.5866666666666667,x
209,k+,7.155555555555555,0.03280909090909091,0.4225555555555556,0.5866666666666667,x
210,k+,7.155555555555555,0.03573232323232323,0.4225555555555556,0.5866666666666667,x
211,k+,7.155555555555555,0.038655555555555554,0.4225555555555556,0.5866666666666667,x
212,k+,7.155555555555555,0.041578787878787875,0.4225555555555556,0.5866666666666667,x
213,k+,7.155555555555555,0.0445020202020202,0.4225555555555556,0.5866666666666667,x
214,k+,7.155555555555555,0.04742525252525252,0.4225555555555556,0.5866666666666667,x
215,k+,7.155555555555555,0.05034848484848485,0.4225555555555556,0.5866666666666667,x
216,k+,7.155555555555555,0.05327171717171717,0.4225555555555556,0.5866666666666667,x
217,k+,7.155555555555555,0.05619494949494949,0.4225555555555556,0.5866666666666667,x
218,k+,7.155555555555555,0.05911818181818182,0.4225555555555556,0.5866666666666667,x
219,k+,7.155555555555555,0.06204141414141414,0.4225555555555556,0.5866666666666667,x
220,k+,7.155555555555555,0.06496464646464647,0.4225555555555556,0.5866666666666667,x
221,k+,7.155555555555555,0.06788787878787879,0.4225555555555556,0.5866666666666667,x
222,k+,7.155555555555555,0.07081111111111112,0.4225555555555556,0.5866666666666667,x
223,k+,7.155555555555555,0.07373434343434344,0.4225555555555556,0.5866666666666667,x
224,k+,7.155555555555555,0.07665757575757576,0.4225555555555556,0.5866666666666667,x
225,k+,7.155555555555555,0.07958080808080809,0.4225555555555556,0.5866666666666667,x
226,k+,7.155555555555555,0.08250404040404041,0.4225555555555556,0.5866666666666667,x
227,k+,7.155555555555555,0.08542727272727274,0.4225555555555556,0.5866666666666667,x
228,k+,7.155555555555555,0.08835050505050505,0.4225555555555556,0.5866666666666667,x
229,k+,7.155555555555555,0.09127373737373738,0.4225555555555556,0.5866666666666667,x
230,k+,7.155555555555555,0.09419696969696971,0.4225555555555556,0.5866666666666667,x
231,k+,7.155555555555555,0.09712020202020202,0.4225555555555556,0.5866666666666667,x
232,k+,7.155555555555555,0.10004343434343435,0.4225555555555556,0.5866666666666667,x
233,k+,7.155555555555555,0.10296666666666668,0.4225555555555556,0.5866666666666667,x
234,k+,7.155555555555555,0.10588989898989899,0.4225555555555556,0.5866666666666667,x
235,k+,7.155555555555555,0.10881313131313132,0.4225555555555556,0.5866666666666667,x
236,k+,7.155555555555555,0.11173636363636365,0.4225555555555556,0.5866666666666667,x
237,k+,7.155555555555555,0.11465959595959596,0.4225555555555556,0.5866666666666667,x
238,k+,7.155555555555555,0.11758282828282829,0.4225555555555556,0.5866666666666667,x
239,k+,7.155555555555555,0.12050606060606062,0.4225555555555556,0.5866666666666667,x
240,k+,7.155555555555555,0.12342929292929294,0.4225555555555556,0.5866666666666667,x
241,k+,7.155555555555555,0.12635252525252524,0.4225555555555556,0.5866666666666667,x
242,k+,7.155555555555555,0.12927575757575757,0.4225555555555556,0.5866666666666667,x
243,k+,7.155555555555555,0.1321989898989899,0.4225555555555556,0.5866666666666667,x
244,k+,7.155555555555555,0.13512222222222223,0.4225555555555556,0.5866666666666667,x
245,k+,7.155555555555555,0.13804545454545455,0.4225555555555556,0.5866666666666667,x
246,k+,7.155555555555555,0.14096868686868688,0.4225555555555556,0.5866666666666667,x
247,k+,7.155555555555555,0.1438919191919192,0.4225555555555556,0.5866666666666667,x
248,k+,7.155555555555555,0.1468151515151515,0.4225555555555556,0.5866666666666667,x
249,k+,7.155555555555555,0.14973838383838384,0.4225555555555556,0.5866666666666667,x
250,k+,7.155555555555555,0.15266161616161616,0.4225555555555556,0.5866666666666667,x
251,k+,7.155555555555555,0.1555848484848485,0.4225555555555556,0.5866666666666667,x
252,k+,7.155555555555555,0.15850808080808082,0.4225555555555556,0.5866666666666667,x
253,k+,7.155555555555555,0.16143131313131315,0.4225555555555556,0.5866666666666667,x
254,k+,7.155555555555555,0.16435454545454548,0.4225555555555556,0.5866666666666667,x
255,k+,7.155555555555555,0.16727777777777778,0.4225555555555556,0.5866666666666667,x
256,k+,7.155555555555555,0.1702010101010101,0.4225555555555556,0.5866666666666667,x
257,k+,7.155555555555555,0.17312424242424243,0.4225555555555556,0.5866666666666667,x
258,k+,7.155555555555555,0.17604747474747476,0.4225555555555556,0.5866666666666667,x
259,k+,7.155555555555555,0.17897070707070709,0.4225555555555556,0.5866666666666667,x
260,k+,7.155555555555555,0.1818939393939394,0.4225555555555556,0.5866666666666667,x
261,k+,7.155555555555555,0.1848171717171717,0.4225555555555556,0.5866666666666667,x
262,k+,7.155555555555555,0.18774040404040404,0.4225555555555556,0.5866666666666667,x
263,k+,7.155555555555555,0.19066363636363637,0.4225555555555556,0.5866666666666667,x
264,k+,7.155555555555555,0.1935868686868687,0.4225555555555556,0.5866666666666667,x
265,k+,7.155555555555555,0.19651010101010102,0.4225555555555556,0.5866666666666667,x
266,k+,7.155555555555555,0.19943333333333335,0.4225555555555556,0.5866666666666667,x
267,k+,7.155555555555555,0.20235656565656568,0.4225555555555556,0.5866666666666667,x
268,k+,7.155555555555555,0.20527979797979798,0.4225555555555556,0.5866666666666667,x
269,k+,7.155555555555555,0.2082030303030303,0.4225555555555556,0.5866666666666667,x
270,k+,7.155555555555555,0.21112626262626263,0.4225555555555556,0.5866666666666667,x
271,k+,7.155555555555555,0.21404949494949496,0.4225555555555556,0.5866666666666667,x
272,k+,7.155555555555555,0.2169727272727273,0.4225555555555556,0.5866666666666667,x
273,k+,7.155555555555555,0.21989595959595962,0.4225555555555556,0.5866666666666667,x
274,k+,7.155555555555555,0.22281919191919192,0.4225555555555556,0.5866666666666667,x
275,k+,7.155555555555555,0.22574242424242424,0.4225555555555556,0.5866666666666667,x
276,k+,7.155555555555555,0.22866565656565657,0.4225555555555556,0.5866666666666667,x
277,k+,7.155555555555555,0.2315888888888889,0.4225555555555556,0.5866666666666667,x
278,k+,7.155555555555555,0.23451212121212123,0.4225555555555556,0.5866666666666667,x
279,k+,7.155555555555555,0.23743535353535355,0.4225555555555556,0.5866666666666667,x
280,k+,7.155555555555555,0.24035858585858588,0.4225555555555556,0.5866666666666667,x
281,k+,7.155555555555555,0.24328181818181818,0.4225555555555556,0.5866666666666667,x
282,k+,7.155555555555555,0.2462050505050505,0.4225555555555556,0.5866666666666667,x
283,k+,7.155555555555555,0.24912828282828284,0.4225555555555556,0.5866666666666667,x
284,k+,7.155555555555555,0.25205151515151514,0.4225555555555556,0.5866666666666667,x
285,k+,7.155555555555555,0.25497474747474747,0.4225555555555556,0.5866666666666667,x
286,k+,7.155555555555555,0.2578979797979798,0.4225555555555556,0.5866666666666667,x
287,k+,7.155555555555555,0.2608212121212121,0.4225555555555556,0.5866666666666667,x
288,k+,7.155555555555555,0.26374444444444445,0.4225555555555556,0.5866666666666667,x
289,k+,7.155555555555555,0.2666676767676768,0.4225555555555556,0.5866666666666667,x
290,k+,7.155555555555555,0.2695909090909091,0.4225555555555556,0.5866666666666667,x
291,k+,7.155555555555555,0.27251414141414143,0.4225555555555556,0.5866666666666667,x
292,k+,7.155555555555555,0.27543737373737376,0.4225555555555556,0.5866666666666667,x
293,k+,7.155555555555555,0.2783606060606061,0.4225555555555556,0.5866666666666667,x
294,k+,7.155555555555555,0.2812838383838384,0.4225555555555556,0.5866666666666667,x
295,k+,7.155555555555555,0.28420707070707074,0.4225555555555556,0.5866666666666667,x
296,k+,7.155555555555555,0.287130303030303,0.4225555555555556,0.5866666666666667,x
297,k+,7.155555555555555,0.29005353535353534,0.4225555555555556,0.5866666666666667,x
298,k+,7.155555555555555,0.29297676767676767,0.4225555555555556,0.5866666666666667,x
299,k+,7.155555555555555,0.2959,0.4225555555555556,0.5866666666666667,x
300,k-,7.866666666666666,0.0065,0.3871111111111111,0.5788888888888889,x
301,k-,7.866666666666666,0.009448484848484848,0.3871111111111111,0.5788888888888889,x
302,k-,7.866666666666666,0.012396969696969696,0.3871111111111111,0.5788888888888889,x
303,k-,7.866666666666666,0.015345454545454544,0.3871111111111111,0.5788888888888889,x
304,k-,7.866666666666666,0.018293939393939394,0.3871111111111111,0.5788888888888889,x
305,k-,7.866666666666666,0.02124242424242424,0.3871111111111111,0.5788888888888889,x
306,k-,7.866666666666666,0.02419090909090909,0.3871111111111111,0.5788888888888889,x
307,k-,7.866666666666666,0.027139393939393935,0.3871111111111111,0.5788888888888889,x
308,k-,7.866666666666666,0.030087878787878785,0.3871111111111111,0.5788888888888889,x
309,k-,7.866666666666666,0.033036363636363635,0.3871111111111111,0.5788888888888889,x
310,k-,7.866666666666666,0.03598484848484848,0.3871111111111111,0.5788888888888889,x
311,k-,7.866666666666666,0.03893333333333333,0.3871111111111111,0.5788888888888889,x
312,k-,7.866666666666666,0.04188181818181818,0.3871111111111111,0.5788888888888889,x
313,k-,7.866666666666666,0.044830303030303026,0.3871111111111111,0.5788888888888889,x
314,k-,7.866666666666666,0.04777878787878787,0.3871111111111111,0.5788888888888889,x
315,k-,7.866666666666666,0.050727272727272725,0.3871111111111111,0.5788888888888889,x
316,k-,7.866666666666666,0.05367575757575757,0.3871111111111111,0.5788888888888889,x
317,k-,7.866666666666666,0.05662424242424242,0.3871111111111111,0.5788888888888889,x
318,k-,7.866666666666666,0.05957272727272727,0.3871111111111111,0.5788888888888889,x
319,k-,7.866666666666666,0.06252121212121212,0.3871111111111111,0.5788888888888889,x
320,k-,7.866666666666666,0.06546969696969697,0.3871111111111111,0.5788888888888889,x
321,k-,7.866666666666666,0.06841818181818182,0.3871111111111111,0.5788888888888889,x
322,k-,7.866666666666666,0.07136666666666666,0.3871111111111111,0.5788888888888889,x
323,k-,7.866666666666666,0.07431515151515151,0.3871111111111111,0.5788888888888889,x
324,k-,7.866666666666666,0.07726363636363637,0.3871111111111111,0.5788888888888889,x
325,k-,7.866666666666666,0.0802121212121212,0.3871111111111111,0.5788888888888889,x
326,k-,7.866666666666666,0.08316060606060606,0.3871111111111111,0.5788888888888889,x
327,k-,7.866666666666666,0.08610909090909091,0.3871111111111111,0.5788888888888889,x
328,k-,7.866666666666666,0.08905757575757575,0.3871111111111111,0.5788888888888889,x
329,k-,7.866666666666666,0.0920060606060606,0.3871111111111111,0.5788888888888889,x
330,k-,7.866666666666666,0.09495454545454546,0.3871111111111111,0.5788888888888889,x
331,k-,7.866666666666666,0.0979030303030303,0.3871111111111111,0.5788888888888889,x
332,k-,7.866666666666666,0.10085151515151515,0.3871111111111111,0.5788888888888889,x
333,k-,7.866666666666666,0.1038,0.3871111111111111,0.5788888888888889,x
334,k-,7.866666666666666,0.10674848484848484,0.3871111111111111,0.5788888888888889,x
335,k-,7.866666666666666,0.1096969696969697,0.3871111111111111,0.5788888888888889,x
336,k-,7.866666666666666,0.11264545454545455,0.3871111111111111,0.5788888888888889,x
337,k-,7.866666666666666,0.11559393939393939,0.3871111111111111,0.5788888888888889,x
338,k-,7.866666666666666,0.11854242424242424,0.3871111111111111,0.5788888888888889,x
339,k-,7.866666666666666,0.1214909090909091,0.3871111111111111,0.5788888888888889,x
340,k-,7.866666666666666,0.12443939393939393,0.3871111111111111,0.5788888888888889,x
341,k-,7.866666666666666,0.12738787878787877,0.3871111111111111,0.5788888888888889,x
342,k-,7.866666666666666,0.13033636363636364,0.3871111111111111,0.5788888888888889,x
343,k-,7.866666666666666,0.13328484848484848,0.3871111111111111,0.5788888888888889,x
344,k-,7.866666666666666,0.13623333333333332,0.3871111111111111,0.5788888888888889,x
345,k-,7.866666666666666,0.13918181818181818,0.3871111111111111,0.5788888888888889,x
346,k-,7.866666666666666,0.14213030303030302,0.3871111111111111,0.5788888888888889,x
347,k-,7.866666666666666,0.14507878787878786,0.3871111111111111,0.5788888888888889,x
348,k-,7.866666666666666,0.14802727272727273,0.3871111111111111,0.5788888888888889,x
349,k-,7.866666666666666,0.15097575757575757,0.3871111111111111,0.5788888888888889,x
350,k-,7.866666666666666,0.1539242424242424,0.3871111111111111,0.5788888888888889,x
351,k-,7.866666666666666,0.15687272727272727,0.3871111111111111,0.5788888888888889,x
