,Unnamed: 0,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence,Siv_Rep_err,Siv_Rep
0,0,pi+,1.29,0.036,0.702,0.336,0.486,0.0047629631197702,0.00875557,x,0.00023814815598851002,0.004451025510992703
1,1,pi+,1.64,0.056,0.567,0.356,0.408,0.0060249722504854,0.007397973,x,0.00030124861252427,0.005758432764102886
2,2,pi+,1.98,0.074,0.516,0.366,0.375,0.0071672002085973,0.008782369,x,0.00035836001042986504,0.007200698273586106
3,3,pi+,2.34,0.093,0.489,0.374,0.358,0.0084594756810603,0.007749194,x,0.000422973784053015,0.008508609818108795
4,4,pi+,2.34,0.093,0.489,0.374,0.358,0.0084594756810603,0.007749194,x,0.000422973784053015,0.008580990345722602
5,5,pi+,2.87,0.118,0.469,0.379,0.348,0.0101750590215369,0.007595393,x,0.000508752951076845,0.010054391238102846
6,6,pi+,3.69,0.157,0.456,0.379,0.342,0.0126713402263849,0.007640026,x,0.000633567011319245,0.012004186413416582
7,7,pi+,5.71,0.254,0.437,0.375,0.343,0.018077431426023,0.009352005,x,0.00090387157130115,0.020323342885497177
8,8,pi+,2.44,0.087,0.594,0.229,0.344,0.0050624407100682,0.005491812,z,0.00025312203550341,0.004727559556091168
9,9,pi+,2.46,0.094,0.556,0.289,0.371,0.0073027860338139,0.006020797,z,0.000365139301690695,0.007889303228137128
10,10,pi+,2.45,0.098,0.533,0.349,0.394,0.0094990046476328,0.007340981,z,0.00047495023238164,0.008881660188030547
11,11,pi+,2.45,0.1,0.52,0.413,0.418,0.0116943241219932,0.00813941,z,0.00058471620609966,0.01233394600172462
12,12,pi+,2.44,0.101,0.508,0.483,0.441,0.0137333164317804,0.011552056,z,0.0006866658215890201,0.014145158511162192
13,13,pi+,2.44,0.101,0.508,0.483,0.441,0.0137333164317804,0.011552056,z,0.0006866658215890201,0.013097237714918383
14,14,pi+,2.43,0.102,0.499,0.558,0.46,0.0153807047417226,0.012384668,z,0.0007690352370861301,0.01660543458056285
15,15,pi+,2.41,0.104,0.481,0.647,0.466,0.0162052558659038,0.015425304,z,0.0008102627932951899,0.017769838222871617
16,16,pi+,2.41,0.107,0.457,0.729,0.453,0.0158546401117175,0.021260292,z,0.0007927320055858751,0.015413514807019229
17,17,pi+,2.35,0.108,0.434,0.798,0.433,0.0147938132265895,0.023052115,z,0.000739690661329475,0.013077361881514205
18,18,pi+,2.31,0.116,0.394,0.916,0.376,0.0126634293262063,0.021890866,z,0.0006331714663103151,0.012062814558969364
19,19,pi+,2.56,0.11,0.46,0.341,0.11,0.0025751465381191,0.006911584,phT,0.000128757326905955,0.002563211927195544
20,20,pi+,2.56,0.108,0.489,0.35,0.211,0.0050781609782882,0.00741485,phT,0.00025390804891441,0.005027136148765966
21,21,pi+,2.52,0.103,0.514,0.354,0.28,0.0066958332341209,0.008372574,phT,0.000334791661706045,0.00639748993124709
22,22,pi+,2.46,0.097,0.54,0.355,0.345,0.0081023797054744,0.009291394,phT,0.00040511898527371997,0.007986809384223567
23,23,pi+,2.46,0.097,0.54,0.355,0.345,0.0081023797054744,0.009291394,phT,0.00040511898527371997,0.008019248708109312
24,24,pi+,2.39,0.09,0.57,0.356,0.446,0.0104793867031446,0.009700515,phT,0.00052396933515723,0.010826925822606089
25,25,pi+,2.34,0.084,0.601,0.373,0.594,0.0154600925564517,0.012816006,phT,0.000773004627822585,0.015675340640749044
26,26,pi+,2.3,0.076,0.642,0.429,0.849,0.0310801694544555,0.010870603,phT,0.001554008472722775,0.03342592063070837
27,27,pi0,1.3,0.036,0.712,0.325,0.492,0.0047099171569083,0.036200829,x,0.000235495857845415,0.004679033898069183
28,28,pi0,1.72,0.056,0.597,0.352,0.406,0.0059374575500126,0.031942761,x,0.00029687287750063,0.005371702609110593
29,29,pi0,2.14,0.074,0.558,0.366,0.374,0.0071436068125257,0.035141144,x,0.000357180340626285,0.0068010935501629614
30,30,pi0,2.58,0.093,0.538,0.372,0.353,0.0082861362011529,0.030734996,x,0.000414306810057645,0.008230725780615806
31,31,pi0,2.58,0.093,0.538,0.372,0.353,0.0082861362011529,0.030734996,x,0.000414306810057645,0.008549463433770162
32,32,pi0,3.19,0.118,0.522,0.378,0.338,0.0098078013429785,0.031110288,x,0.000490390067148925,0.009169927511220472
