,Unnamed: 0,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence,Siv_Rep_err,Siv_Rep
0,0,pi+,1.29,0.036,0.702,0.336,0.486,0.0047629631197702,0.00875557,x,0.00023814815598851002,0.004811304838340278
1,1,pi+,1.64,0.056,0.567,0.356,0.408,0.0060249722504854,0.007397973,x,0.00030124861252427,0.005575271926280972
2,2,pi+,1.98,0.074,0.516,0.366,0.375,0.0071672002085973,0.008782369,x,0.00035836001042986504,0.006944962186930247
3,3,pi+,2.34,0.093,0.489,0.374,0.358,0.0084594756810603,0.007749194,x,0.000422973784053015,0.008274307799327326
4,4,pi+,2.34,0.093,0.489,0.374,0.358,0.0084594756810603,0.007749194,x,0.000422973784053015,0.009207347804610251
5,5,pi+,2.87,0.118,0.469,0.379,0.348,0.0101750590215369,0.007595393,x,0.000508752951076845,0.009866337848417839
6,6,pi+,3.69,0.157,0.456,0.379,0.342,0.0126713402263849,0.007640026,x,0.000633567011319245,0.013312700697394481
7,7,pi+,5.71,0.254,0.437,0.375,0.343,0.018077431426023,0.009352005,x,0.00090387157130115,0.018368570594254206
8,8,pi+,2.44,0.087,0.594,0.229,0.344,0.0050624407100682,0.005491812,z,0.00025312203550341,0.005412115489599834
9,9,pi+,2.46,0.094,0.556,0.289,0.371,0.0073027860338139,0.006020797,z,0.000365139301690695,0.007448478956945191
10,10,pi+,2.45,0.098,0.533,0.349,0.394,0.0094990046476328,0.007340981,z,0.00047495023238164,0.009550283460256985
11,11,pi+,2.45,0.1,0.52,0.413,0.418,0.0116943241219932,0.00813941,z,0.00058471620609966,0.011759345127146326
12,12,pi+,2.44,0.101,0.508,0.483,0.441,0.0137333164317804,0.011552056,z,0.0006866658215890201,0.013392264849979976
13,13,pi+,2.44,0.101,0.508,0.483,0.441,0.0137333164317804,0.011552056,z,0.0006866658215890201,0.013646709250180713
14,14,pi+,2.43,0.102,0.499,0.558,0.46,0.0153807047417226,0.012384668,z,0.0007690352370861301,0.015397084646033095
15,15,pi+,2.41,0.104,0.481,0.647,0.466,0.0162052558659038,0.015425304,z,0.0008102627932951899,0.016516941146288
16,16,pi+,2.41,0.107,0.457,0.729,0.453,0.0158546401117175,0.021260292,z,0.0007927320055858751,0.016347610087216625
17,17,pi+,2.35,0.108,0.434,0.798,0.433,0.0147938132265895,0.023052115,z,0.000739690661329475,0.01497552707708823
18,18,pi+,2.31,0.116,0.394,0.916,0.376,0.0126634293262063,0.021890866,z,0.0006331714663103151,0.012898500231171136
19,19,pi+,2.56,0.11,0.46,0.341,0.11,0.0025751465381191,0.006911584,phT,0.000128757326905955,0.002544997502571941
20,20,pi+,2.56,0.108,0.489,0.35,0.211,0.0050781609782882,0.00741485,phT,0.00025390804891441,0.005154647416803849
21,21,pi+,2.52,0.103,0.514,0.354,0.28,0.0066958332341209,0.008372574,phT,0.000334791661706045,0.005726922772041442
22,22,pi+,2.46,0.097,0.54,0.355,0.345,0.0081023797054744,0.009291394,phT,0.00040511898527371997,0.008117454938589985
23,23,pi+,2.46,0.097,0.54,0.355,0.345,0.0081023797054744,0.009291394,phT,0.00040511898527371997,0.007713082019280201
24,24,pi+,2.39,0.09,0.57,0.356,0.446,0.0104793867031446,0.009700515,phT,0.00052396933515723,0.011004460916037713
